Get Him to the Greek,Movie,2010,"In 2009, British rock star Aldous Snow releases an album and a titular single, ""African Child"", which is a commercial and critical failure. In an interview, his girlfriend, pop star Jackie Q, drunkenly declares they have a boring life. Aldous relapses, ending their relationship and losing custody of his son, Naples. Meanwhile, in Los Angeles, Aaron Green is a talent scout at Pinnacle Records, living with his girlfriend Daphne, who is completing a medical residency at a local hospital. Pinnacle is performing poorly, and the head of the company, Sergio Roma, asks for ideas. Aaron suggests Aldous play at the Greek Theatre on the tenth anniversary of a performance there in 1999.Sergio sends Aaron to London to escort Aldous to Los Angeles. Daphne informs Aaron that she has received a residency job offer in Seattle and that they are moving there. They argue and seemingly break up. Aaron meets Aldous and learns that he had not been expecting him, thinking that the concert was not for two months. They bar-hop across the city as Aaron tries to get Aldous to catch a flight to New York City.Aaron and Aldous go to New York City for Aldouss appearance on Today. To keep him sober, Aaron imbibes all of Aldouss alcohol and drugs. While performing live, Aldous is unable to remember the lyrics to ""African Child"", and replaces it with an old hit, ""The Clap"", to cheers from the audience. Daphne calls Aaron to apologize, only to learn that he believes they broke up. While partying, Aarons phone accidentally calls Daphne, informing her of his drunken activities.On their flight to Los Angeles, Aaron learns that Aldous has become depressed, as he misses his son and has been alienated from his own father, Jonathan, for years. Aaron suggests he visit him after the show; instead, Aldous insists they go to Las Vegas to see Jonathan. Sergio hooks Aaron up with a sexually violent girl, Destiny, who takes him to a hotel room and rapes him. After Aaron tells Aldous that he has been raped, Aldous gives him a laced marijuana joint to calm him down. He has a bad trip, causing a fight that inadvertently sets the hotel lounge on fire.Believing he is having a heart attack, Aldous attempts to help Aaron by giving him an adrenaline shot. They flee to Los Angeles, where Aaron convinces Aldous to visit Jackie Q. She has been sleeping with Metallicas drummer, Lars Ulrich, and confesses that Naples is not actually Aldouss biological son. Meanwhile, Aaron goes to his home to apologize to Daphne. They are interrupted when Aldous arrives, proposing a threesome. Daphne agrees and Aaron hesitantly goes along. Aaron angrily decides to kiss Aldous, ending the tryst. Daphne and Aaron both immediately regret it, and Aaron angrily tells Aldous to go, criticizing his mental state. Instead of preparing for his show, he goes to the rooftop of the Standard Hotel, and calls Aaron, threatening to jump. Aaron rushes to the hotel and attempts to talk him down.Aaron arrives, in time to stop Aldous from jumping. Nevertheless, Aldous jumps into a pool several floors down, breaking his arm. Aldous tells him that he is lonely, sad, and embarrassed, but is reminded that thousands of fans love him and are waiting to see him. Aldous decides to perform at the Greek Theatre, although Aaron pleads for him to go to the hospital. Upon their arrival, Sergio offers Aaron drugs to give to Aldous so he will not cancel the concert. Aaron, tired of Sergios abuse, quits on the spot, then walks stage-side with Aldous, trying to convince him to go to the hospital. However, seeing how happy Aldous is while performing, he heads home to reconcile with Daphne. Months later, Aldous, sober again, has returned to fame with a single produced by Aaron based on events from their night in Las Vegas."
Wild Target,Movie,2010,"Victor Maynard (Bill Nighy) is a reclusive hit-man perpetuating a family line of professional assassins. He is dedicated and successful, and completes his assignments quickly and without remorse. His father is deceased, but he operates under the constant watchful gaze of his domineering mother, Louisa (Eileen Atkins).Rose (Emily Blunt) is an ingenious con artist, who manages to sell a fake Rembrandt, painted by her friend in the Restoration Department of the National Gallery, to Ferguson (Rupert Everett) for £900,000. Ferguson responds by hiring Victor to assassinate her. Victor takes the contract, but uncharacteristically misses several opportunities to kill her, finally giving up the attempt entirely as he falls in love with his intended victim.Thwarting another assassins attempt to kill Rose, Victor encounters Tony (Rupert Grint), an apparently homeless young man, who is thrown into the already complex lives of Victor and Rose. For a while Victor mistakenly wonders if he is sexually attracted to Tony, but later adopts the young man as a protégé and apprentice in the assassination business.Ferguson, still determined to have his revenge, hires Dixon (Martin Freeman), reputed to be second only to Victor Maynard in proficiency, to kill both Rose and Victor. The action moves from London to the Maynard family home deep in the English countryside, where the farce genre of the film becomes centrepiece, as Louisa Maynard returns to the house, and Dixon (with a henchman) also discovers the location.The film closes with a brief cinematographic prolepsis to complete all the principle storylines in a single short scene."
Love & Other Drugs,Movie,2010,"In 1996, womanizer Jamie Randall is fired from a Pittsburgh electronics store for having sex with his managers girlfriend. His wealthy brother, Josh, refers him for a job as a pharmaceutical sales representative. After attending a Pfizer training program, Jamie goes to work for them, attempting to get doctors to prescribe Zoloft. He is rebuffed, much to the dismay of his regional manager, Bruce, who sees him as his ticket to the Chicago market. Bruce suggests he get Dr. Stan Knight to prescribe Zoloft instead of Prozac, so other doctors will follow. Jamie tries to gain access to Dr. Knight by flirting with his female employees, while secretly discarding the Prozac samples. Knight eventually allows Jamie to observe him examine one of his patients, Maggie Murdock, who suffers from early onset Parkinsons disease. Taking an interest in Maggie, Jamie obtains her number from one of Knights assistants whom he previously seduced.Jamie and Maggie go on a date and agree that neither is interested in a serious relationship, so they start having casual sex. He is beaten up by top-selling Prozac rep, Trey Hannigan, who discovers that Jamie has been discarding his samples. Maggie reveals Trey is an ex-boyfriend and she tells Jamie a rumor about Jamies company developing a new drug to treat erectile dysfunction. Bruce confirms that Viagra is about to be marketed. Jamie starts selling Viagra which is an instant success. He reveals that he wants a serious relationship, but Maggie breaks up with him. He confronts her while she helps senior citizens onto a bus bound for Canada to obtain cheap prescription drugs. They argue, Jamie refuses to leave and waits for Maggie all night at a bus stop. Touched, she reciprocates feelings and they resume their relationship.Maggie accompanies Jamie to a medical conference where she ends up at a Parkinsons support group across the street. She invites Jamie and he meets a man whose wife is in the final stages of the disease, and asks for advice. The man tells him to leave her, citing the downsides of the disease over time. After the convention, Maggie tells Jamie how much she loves him. He begins researching Parkinsons, and takes Maggie to different specialists around the country for tests. Jamie becomes angry when they arrive at an appointment only to discover it has been rescheduled. Feeling Jamie only wants to be with her if there is a hope for a cure, she breaks up with him.Some time later, Jamie and Josh are invited to a party by Knight, where Jamie takes Viagra and has a threesome with two women. He awakens with a rare side-effect and goes to the hospital. Some time later, he goes to a restaurant and encounters Maggie on a date. Bruce arrives and reveals Jamie has been promoted to the Chicago office. While packing, Jamie finds the videotape recorder with the video of himself and Maggie talking about life. He realizes he wants to be with her, but her boss tells him she has left for Canada to obtain cheap prescription drugs. Jamie finds and tells her that he loves and needs her. She starts to cry, saying she will need him more. Jamie decides not to take the job in Chicago; instead, he attends medical school at the University of Pittsburgh to be with her."
The Ghost Writer (film),Movie,2010,"A ghostwriter is hired by the publishing firm Rhinehart, Inc. to complete the autobiography of the former British Prime Minister Adam Lang. The ghostwriter’s predecessor and Langs aide, Mike McAra, has recently died in a drowning accident. The ghostwriter travels to Old Haven on Marthas Vineyard, Massachusetts, where Lang and his wife Ruth are staying with Langs aides, including Amelia Bly. Originally staying at a hotel, the ghostwriter is relocated to Langs estate when the media descend on the island after learning of Langs presence there.The former British Foreign Secretary Richard Rycart accuses Lang of authorizing the forcible abduction of suspected terrorists, a possible war crime. Lang faces prosecution by the International Criminal Court unless he stays in the United States (which doesnt recognize the ICCs jurisdiction). While Lang is in Washington, DC, the ICC announce the beginning of an investigation into the accusations. The ghostwriter finds an envelope containing photographs and a phone number in McAras old room. The ghostwriter calls the number and discovers that it belongs to Rycart. While out cycling in the rain, the ghostwriter speaks to a local elderly man and learns that the current could not have carried McAras body to the site on the beach at which it was found, which indicates that someone planted the body there; a local woman saw flashlights on the beach on the night it was found but she later fell down the stairs and is now in a coma.Ruth and the ghostwriter have dinner together while Lang is away and the ghostwriter explains his discoveries about McAra. That alarms Ruth, who rushes outside to clear her head. When she returns, she tells him that Lang and McAra argued the night before his death over something. Ruth and the ghostwriter have a one-night stand.The ghostwriter takes McAras car with the intent of returning to his hotel, but he follows the pre-programmed directions on the cars sat nav instead. The car takes the ghostwriter to the Belmont, Massachusetts home of Professor Paul Emmett.Emmett denies anything more than a cursory acquaintance with Lang, despite several pictures of the pair together. When the ghostwriter tells Emmett the sat nav proves that McAra visited him the night he died, Emmett denies meeting McAra and becomes evasive.Someone follows the ghostwriter on the way back to Martha’s Vineyard, and he tries to escape on the ferry. When they follow him onto the ferry, he jumps off as it is leaving the dock and checks into a nearby hotel. With no one else to turn to, the ghostwriter asks Rycart for help. The ghostwriter researches links between Emmett and a military contractor as well as the CIA. Rycart reveals that McAra gave him documents linking Lang to so-called ""torture flights"" in which terrorist suspects were placed on private jets to be tortured while airborne.Rycart claims that McAra found new evidence, which he wrote about in ""the beginning"" of the manuscript. The men cannot, however, find anything in the early pages. The ghostwriter discusses Emmetts relationship with Lang, and Rycart recounts how Langs decisions as Prime Minister uniformly benefited US interests.The ghostwriter is contacted by Lang, who is returning from Washington on his private jet and offers him a lift, which Rycart insists he accept to avoid suspicion. Armed with the evidence, the ghostwriter confronts Lang and accuses him of being a CIA agent recruited by Emmett, which Lang angrily denies. When the plane lands, Lang is assassinated by a man armed with a rifle - he had a son who died ""in one of Langs illegal wars."" The assassin is shot dead by Langs bodyguards. The ghostwriter is asked to complete the book for posthumous publication.At the books launch party in London, the ghostwriter learns from Amelia that Emmett, who is in attendance, was Ruths tutor when she was at Harvard University. Whilst going through the original manuscript, he learns that it was suspected of being a security risk and that the truth was in ""the beginnings"". Going through the manuscript in a back room, the ghostwriter discovers that McAra wrote the truth by using the first few words of each of the first few chapters, which spell out, ""Langs wife Ruth was recruited as a CIA agent by Professor Paul Emmett of Harvard University."" He concludes that Ruth ensured that every decision Lang made as Prime Minister directly benefited the US. The ghostwriter passes a note to Ruth that reveals his discovery. She unfolds the note and is devastated. She sees the ghostwriter raising a glass to her. The ghostwriter leaves the party and Ruth tries to follow him, but Emmett stops her. As the ghostwriter crosses the street a car accelerates in his direction, and a thud is heard. Witnesses react in horror, and the pages containing McAras manuscript scatter in the wind."
Saint John of Las Vegas,Movie,2010,"A compulsive gambler attempts to cure his addiction by moving from Las Vegas to Albuquerque and working at an auto insurance company, only to find old temptations cropping up once again when hes sent out to investigate a dubious car accident just outside Sin City.After a string of bad luck at the tables, John (Steve Buscemi) decides to give up gambling and take a shot at a ""normal"" life. Arriving in Albuquerque and landing a job at an auto insurance company, John goes to work for Mr. Townsend (Peter Dinklage), who pairs him with the companys top fraud debunker, Virgil (Romany Malco), and sends them out on an investigation together. While John is eager to get a promotion, hes reluctant to go anywhere near Las Vegas, and before he leaves he strikes up a tenuous romance with his eccentric co-worker, Jill (Sarah Silverman).On the road, Virgil and John encounter a series of offbeat characters including Ned, a nude militant (Tim Blake Nelson), Tasty D Lite, a wheelchair-using stripper (Emmanuelle Chriqui), and a carnival human torch (John Cho). But while Virgil is the one with the experience, John gradually begins to assert himself and soon his efforts begin to pay off as the case moves closer to conclusion. As Johns confidence grows, he becomes increasingly aware of the fact that running away from his gambling problem is not the solution, and that hell only be able to move forward by returning to Las Vegas to face his demons head on."
Oceans (film),Movie,2010,"Oceans presents details and facts about the journey of the ocean. The film begins on a beach and there are boys and one of them wonders what the ocean is. The scene cuts to the Galapagos where a clan of marine iguanas and horseshoe crabs wander.Then at night a rocket takes off and surprises the two clans. Meanwhile, the rocket takes off to outer space. Then goes to the trench where the larvae of sea urchin and the crustacean egg lie. Then comes to a swarm of moon jellyfish.Then at day a different type of jellyfish float along the current. Later at the coast of South Africa, a hungry mob of common dolphins, gannets, bronze whaler sharks, and brydes whales hunt sardines. After the feast, manta rays gobble down a few sardines. moments later a blanket octopus swims quietly along the current. Meanwhile, the sardines start making odd shapes. At a beach sea lions rest in the sun. In deeper water, a humpback whale and her calf start to flipper slap, spyhop, and breach. Meanwhile, the sea lions start hunting. the others on the beach watch sally lightfoot crabs crawl on the sand. The hunting sea lions are returning home, but some are eaten by a great white shark and a killer whale. In the deeper waters, a blue whale feasts on some krill. At twilight, birds are flying back to their nests. At night carnivores are out to hunt on the reef including the mantis shrimp who kills a crab in the movie. In Australia, a Spanish dancer comes out of its home. At day, bottlenose dolphins are leaping on the waves. Meanwhile, a dugong and green sea turtle are feasting on sea grass. On the beach, baby sea turtles have to make it to the ocean without being eaten by frigatebirds, which only one baby turtle survives. In the sea, sailfish are feasting on fish.At a coral reef, creatures are minding their own business Beyond the reef a cuttlefish is eating crabs. After that, garden eels and razorfish act really smooth. After that, spider crabs start war. Meanwhile, humpback whales, blue whales, sunfish, blue sharks, sperm whales and whale sharks migrate. Then a bunch of spinner dolphins, yellowfin tuna, and manta rays swim for a long time. Far away, an Asian sheepshead wrasse is mating. Miles away, a sea otter is smashing clams. In Alaska, the humpback whales have made it to the feeding grounds. The scene cuts to netted sea animals including tuna, whale sharks, sailfish, sea turtles, and sunfish. Along the way the fishing boat has a hard time fighting the waves. Then a satellite shows the trash in the ocean. Underwater tons of trash is destroying a fur seals home. The scene cuts to the 2 polar regions Arctic and Antarctica. Then, divers are discovering the ocean, and one of them swims with a great white shark. At the end, the narrator says we shouldnt ask what exactly is the ocean, we should ask what exactly are we."
Youth in Revolt (film),Movie,2010,"Shy teenager Nick Twisp lives with his mother, Estelle, and her boyfriend, Jerry, in Oakland, California. After selling a faulty car to a group of sailors, Jerry takes Estelle and Nick to a trailer park in Clearlake where Nick meets Sheeni Saunders, a young woman his age, interested in French culture and sharing Nicks musical taste. Despite her boyfriend, Trent Preston, they become romantically involved. Nick gets a dog for her named Albert (after Albert Camus), but Albert rips up the familys property and Sheenis parents ban it from the house.Before Nick returns to Oakland, Sheeni promises to arrange a job in Ukiah for Nicks father, George, while Nick agrees to get his mother to kick him out so he can return to Sheeni. In Oakland, Nick creates an alter-ego named François Dillinger, a suave, rebellious troublemaker. Immediately after, Jerry dies of a heart attack. Under François influence, Nick mouths off to his mom and her new boyfriend, police officer Lance Wescott. Nick takes Jerrys Lincoln, and crashes into a restaurant, starting a fire. Lance agrees to lie and report the car stolen in return for living with his father. In Ukiah, Nick phones Sheeni and tells her he blew up ""half of Berkeley"" to return. Her mother overhears this and ships her to a French boarding school in Santa Cruz, forbidding Nick ever to see her again.Nick befriends Vijay Joshi, and they take Vijays grandmothers car to visit Sheeni. They sneak into Sheenis room, Nick meets Bernice in the bathroom, and he claims Trent said terrible things about her. Later, Bernice brings the matron to the room and the boys flee. On the way home, the car dies and Nick calls Mr. Ferguson, his fathers idealist neighbor, to pick them up; telling Ferguson that Vijay is an illegal immigrant whom Nick is trying to ""free from persecution"".When he returns home, Nick meets Sheenis older brother, Paul, who tells him that she will be returning home at Thanksgiving and invites him. Nick sends Bernice letters asking her to slip sedatives into Sheenis drinks to make her sleep in class, getting Sheeni expelled. Nick finds Lacey, Georges 25-year-old girlfriend, Paul, and Ferguson, in his living room, high on mushrooms, and Nick joins them. When George finds them he punches Ferguson, and Paul punches George. Lacey leaves the house to live with Paul. On Thanksgiving Day, Nick receives a call from his mother explaining Lance left and will not cover for him anymore. Then, at Sheenis, Trent unexpectedly arrives and tells them about Nicks letters to Bernice; Sheeni is horrified and Nick leaves.Nick steals his fathers car to escape the police, then removes his clothes and drives the car into a shallow lake in front of the police station. He gets a wig and dress to impersonate one of Sheenis ""friends"". He fools Mr. and Mrs. Saunders, going up to Sheenis room. Upstairs, Nick tells Sheeni that he understands what loneliness is like, and that everything he has done (burning down Berkeley, destroying his parents cars and having her sedated) was all so that they wouldnt have to be alone anymore. Sheeni forgives Nick, and they have sex, finally achieving Nicks dream of losing his virginity. Trent barges in, telling them hes brought the police. Nick and Trent fight until the police comes to arrest Nick.  Nick asks Sheeni to wait for him; she reassures him that he will only be in juvenile detention for three months.The animated closing credits show Nick in jail with François helping him. When Nick is released, Sheeni shows up in a car and they drive away into the sky towards the Paris skyline, as various characters appear to make amends and give them their blessing."
Dinner for Schmucks,Movie,2010,"Tim Conrad finds a way to get wealthy businessman Martin Mueller as a client. Impressed by Tims ingenuity, his boss Lance Fender says he is a candidate for a promotion but wants to get to know him better. He invites him to a dinner in which he must find and bring an eccentric person with a special talent to be mocked by the executives; the winner earns a trophy and the executive that brought him or her gets glory.Tim excitedly tells his long-time girlfriend, Julie, about the possible promotion and dinner but she is offended by the idea of inviting strange people to a dinner just to mock them, telling him to refuse the invitation.The next day, Tim accidentally hits Barry Speck with his car as he is trying to retrieve a dead mouse from the road. Witnessing Barrys bizarre behavior, including taxidermy and arranging mice into dioramas based on famous artwork, ""Mousterpieces"", Tim realizes he is the perfect idiot for the dinner. Julie finds out Tim is inviting Barry to the dinner and leaves their apartment after Tim insists he must go, as he has to in order to continue providing for them.Barry shows up at Tims apartment thinking the dinner event was that very evening, accidentally inviting over Darla, a female pro wrestler Tim slept with once, who is obsessed with him. After scolding Barry for inviting Darla over, explaining who she is, Barry takes it upon himself to keep Darla away from Tim, confusing Julie for her. Their conversation leads her to believe Tim is cheating on her and she once again leaves. When Tim realizes what Barry has done, he believes Julie may be at Kieran Vollards, an artist whose work she is selling at a gallery and who has expressed interest in her.Tim and Barry sneak into Vollards apartment, but learn he is at his ranch. They return to Tims and Barry lets Darla in. Julie calls and asks Tim if hes having an affair, Darla steals the phone, stuffing it down her pants. The call ends abruptly, making Julie believe he is cheating. As Tim hides in his bedroom trying to reach Julie, Darla and Barry have a bar-style fight, scaring Darla away.Barry takes Tim to his IRS office to find Vollards ranch address, meeting Barrys boss and rival, Therman Murche. He claims to have the ""talent"" of mind control, and has authored a book about it. He also had stolen Barrys ex-wife after Barry caught them cheating. Barry, Tim and Therman have a strange encounter, which results in Tim getting audited. Tim leaves the next day for a brunch with Mueller and his wife, but Barry crashes it, bringing Darla along pretending to be Julie. Tim is pushed into asking Darla to marry him, and Julie walks in during the proposal. Tim and Barry chase Julie down to Vollards ranch, where Tim finally snaps at Barry about his actions.To his surprise, Tim finds Barry already at the dinner party, having forgiven Tim for his outburst. Barrys antics along with his ""Mousterpieces"" are a hit with the group, and he is seemingly a shoo-in for the trophy. Unexpectedly, however, Therman arrives as the ""guest"" of another executive, embarrassing Barry with his mind control. Tim then tells Barry everything and, after some encouragement, gets Barry to defeat Therman by using his own powers of ""brain control"".Fender congratulates Tim on bringing Barry to the dinner as his idiot, and Tim, offended, insults Fender before defending Barry. The other guests then learn they were brought to the dinner only to be mocked, leading to a chaotic brawl between the guests and the executives. The brawl ultimately leads to Mueller losing his finger and prized family ring and Fenders mansion burning down.After returning to Tims apartment, Tim and Julie manage to reconcile with Barrys help. Tim is fired, as is Julie, after Barry makes Vollard realize it would be a problem to have her continue working for him. Tim and Julie marry, Barry gets to have sex with Darla and also does some artwork with Vollard while Therman writes a book in a mental hospital."
The Lottery (2010 film),Movie,2010,"The film follows four families from Harlem and the Bronx in the months leading up to the lottery for one of the Success Academy Charter Schools (then known as Harlem Success Academy), one of the most successful charter schools in New York City. The film explores the debate surrounding the education reform movement. The film highlights the opposition from the teachers unions to charter schools (as they are usually not unionized), and the contest between charter and public schools for building space."
Harry Brown (film),Movie,2010,"Elderly pensioner Harry Brown, a decorated Royal Marine and a veteran of Northern Ireland, lives on a London council estate ruled by violent gangs and spends most of his time playing chess with his friend, Len Attwell, at a local pub owned by Sid Rourke. When the hospital phones to tell him that his wife, Kath, is dying, Harry is too late to see her due to fear of taking a shortcut through a pedestrian underpass, where a gang resides. His wife is buried next to the grave of their thirteen-year-old daughter, Rachel, who died in 1973.Len confides to Harry that he is being terrorised by youths and shows him an old bayonet he now carries to defend himself; with the police unable to help, he plans to confront his harassers himself. The next day, Detective Inspector Alice Frampton and Detective Sergeant Terry Hicock visit Harry and inform him that Len has been murdered. The police arrest Noel Winters, the leader of a drug-dealing gang, along with members Carl, Dean and Marky, but they are released due to insufficient evidence. Harry gets drunk after Lens funeral, and Dean then holds him at knife-point, intending to rob him; Harry kills Dean with his own knife during a brief struggle. Frampton visits Harry in the morning to inform him that because Len was killed with his own bayonet, any charges could be reduced to manslaughter based on self-defence, infuriating Harry.Harry follows a drug dealer, Kenny, to a den where he negotiates to buy a pistol. Inside, Harry finds Kenny and his associate, Stretch, growing cannabis and sexually abusing an overdosing girl to make pornographic films. Harry kills the dealers before burning down their den, fleeing with the girl and a bag of firearms. He leaves the girl outside a hospital, and then follows Marky, killing a drug dealer who is sexually abusing him. He then tortures Marky into revealing some mobile phone camera footage of Lens murder, proving the gang did not kill Len in self-defence. Harry uses Marky to bait Noel and Carl into a gunfight in the underpass; Carl and Marky are killed, and Harry pursues a fleeing Noel, only to collapse from an emphysema attack. Harry is found and taken to hospital.Frampton has deduced that Harry is behind all the recent shootings, but her boss—Superintendent Childs—is instead convinced that they are all part of an escalating gang war. Childs orders a major police operation on the estate, which ignites a riot. Harry discharges himself from the hospital to pursue Noel. Driving onto the estate to stop him, Frampton and Hicock are involved in a car crash in which Hicock is severely injured. Harry rescues them and takes them to Sids pub, where Frampton warns Harry that Sid is actually Noels uncle. Harry discovers that Sid has been hiding Noel, but his guard drops due to his emphysema, allowing Sid to disarm him and reveal himself as the gangs real leader. Sid suffocates Hicock to death, and Noel begins to strangle Frampton. A weak Harry draws a concealed revolver and kills Noel; Sid prepares to kill Harry in retaliation only for police snipers to shoot him dead.At a press conference after the riot, Superintendent Childs announces that Frampton and Hicock are to be awarded, but stresses there is no evidence a vigilante was involved. Harry walks towards the now quiet and gang-free underpass."
The 7 Adventures of Sinbad,Movie,2010,"Adrian Sinbad is a millionaire owner of an oil company and is from a long-line of descendants of great mariners. He and a small group of people fly to the Indian Ocean after learning that his oil rig has sunk after being taken over by Somali pirates. The helicopter becomes trapped in a thunderstorm and Sinbad refuses to go back, ignoring the pleas of his pilot. The helicopter crashes into the sea and he is washed ashore, Sinbad later battles a giant crab and meets up with his surviving crew, Gemma and Whitaker as well as Mehrak, the leader of the Somali pirates, and Atash, the oil tankers captain and his crew member. Sinbad also encounters Loa, a female warrior living on the island. Loa tells Sinbad that he must fulfill a long-forgotten pledge and become a warrior to save the world from catastrophe from Elmec Ishu, a supernatural force that is angered by the oil spill after Sinbads rig is sunk. The island suddenly experiences a violent earthquake, and the group then plunges into the sea, the island is actually the back of an enormous but harmless sea creature and they are attacked by a flock of large flying reptiles (called Rocs in the film), they take them back to their nest to be fed to their young. Meanwhile, Simon, the CEO of Sinbads company, takes over while Sinbad is missing.The group manage to fight off a Roc and flee their nest, but a crew member is devoured by a young Roc. They flee to a cave, which is home to a club-wielding Cyclops. Whitaker checks out the inside of the cave, but is ultimately killed and possibly eaten by the Cyclops. Sinbad blinds the Cyclops and later trips and impales him by a stalagmite. When night falls, the men are seduced and hypnotized by some Sirens, and are to be eaten by them. Loa and Gemma prepare to kill the Sirens when it is darker, so that they can avoid getting hypnotized by looking into their eyes. But unfortunately, Gemma is hypnotized by a Siren and devoured. Loa kills all of the Sirens as they are preparing to devour the men, and Sinbad finishes off their queen. Later Sinbad and his companions enter a small village, called Utopia, where all those who are stranded join. Loa realizes her father is the leader of the Utopia and Sinbad, Mehrak, and Atash are forced to fight each other. Atash is shot by one of them after Mehrak refuses to kill him.Sinbad tries to convince the people that he knows a way to escape, but one of them says hes lying, Loa kills the man and a fight is started between those who want to join Sinbad and those who want Utopia. Mehrak is injured and fights gallantly but is killed seeing her father get injured. while trying to distract them while Sinbad and Loa escape. Sinbad knows that he must retrieve otherworldly crystals in a mountain, in order to escape the island and lowers himself down, and retrieves the crystal and kills a demon residing in the mountain with explosives. Sinbad and Loa learn that the crystal produces steam when in contacts with water after her father died. They use an old hot-air balloon and use the crystal to power the balloon, and find a ship and call for help, Loa is missing but the ship crew manages to find her. Sinbad and Loa head back to his company and uses his mini submarine to head into the sea to bring the oil rig to surface while Elmec Ishu unleashes his wrath on the city by summoning deadly water spouts, Simon is killed after sabotaging Sinbads mission. The submarine is confronted by a giant squid, but it does not attack them, the oil rig is successfully raised and Elmec Ishu stops his rampage and appears, and commands the squid to bring the submarine to safety."
Don McKay (film),Movie,2010,"Don McKay (Thomas Haden Church) is a lonely high school janitor who one day receives a letter from his high school sweetheart, Sonny (Elisabeth Shue). In it, she asks him to come visit her back in their home town, because she is dying of an unnamed disease. At first he is reluctant because he had been a suspect in a murder case there years before, but Don decides to go. He arrives and gets a ride to Sonnys house by an eccentric cab driver named Samuel (M. Emmet Walsh).Don meets Sonny, as well as her strange caregiver Marie (Melissa Leo). Maries coldness towards Don makes it clear that she doesnt approve of his presence. Don spends the night, and he and Sonny make love. The next morning, Sonnys doctor, Lance Pryce (James Rebhorn) visits. While Marie and Sonny are out, Pryce attacks Don, and after a struggle, Don kills the man, and hides the body in a bed of leaves behind the garden. However, Don had just suffered an allergic reaction to a bee sting, and blacks out shortly after hiding the body. He awakens in the hospital, where Sonny proposes marriage and claims that she had recently spoken to Pryce.Don goes to see his old friend Otis (Keith David), and tells him what happened. Otis agrees to help Don get rid of the body that night, but when he arrives it has vanished. Sonny rushes out, thinking the men are burglars, and Otis runs off. After an argument, Don returns home for a few days, eventually getting another letter from Sonny asking him to come back to her.Samuel picks Don up again, but they are intercepted and kidnapped by a man named Mel (Pruitt Taylor Vince). Mel takes Don to a hotel room, where its revealed that both Mel and Marie were planning all along to kill Don and take an inheritance Don would receive upon Dons marriage. Don tries to reason with the two stating that there is no inheritance, and that he has no idea what they are talking about.  Marie refuses to believe him and tells him to go along with the plan, or they will go to the police about the death of Pryce.  With Samuel in Mels trunk, the four drive back to Sonnys house, and demand that Don go in wearing a wire, threatening to go to the police if he doesnt cooperate with their plan.Upon arriving at the house, Don hastily proposes to Sonny, stating that he was confused before, but realizes now that he loves her.   The doorbell rings; Its Marie and Mel, who enter the house. After a long confrontation, Sonny hits Marie over the head with a frozen ham, and kills her. Sonny then grabs the phone and calls 911 for help, stating that a man pretending to be a private detective just killed someone in her house.She tells Don to kill Mel, and Don refuses. She grabs an ax and again asks him to kill Mel, but he refuses.  Sonny then asks Mel to kill Don, and a struggle over the ax ensues between the men.  Sonny kills Mel with the same frozen ham she killed Marie with, and tries to concoct a story to cover all of it. She tells Don that shed been planning all along to take a large inheritance from Pryce, not Don, that he had received from a relative. Its also revealed that Pryce was her husband, and that the two were going to kill him together. However, Don reveals that he knows she isnt Sonny; he accidentally killed her and two friends in a fire when he was eighteen. He had left town in a haze of guilt and written letters to Sonny as a means of atonement. Sonny drops the ruse, and reveals her name to be Joanne.The police arrive and Sonny lets them into the house.  They find the bodies of Marie and Mel, and immediately arrest Don.  Sonny is taken away in a police car, and the police start to take Don away. The police find Samuel and question Don about Samuels involvement.  Don asks Samuel to explain his knowledge of the situation to the police.Because of Samuels testimony, and the wire Don was wearing, the police let him go. Samuel tells Don to contact him if he ever needs anything.  Don takes Samuels phone number and boards the bus back home.  At home, Don is seen sitting in a chair, a wasp lands on his cheek and the movie ends, leaving Dons fate unknown."
